FIPS,Pred0,Pred1,Pred2,Pred3,80_0,80_1,80_2,80_3,Actual
6085,395.9787637128488,264.28,320.64767,298.0,Mar-14-2022,Nov-03-2021,Dec-29-2021,Dec-07-2021,
6087,395.4374420592199,259.65,325.45984,295.0,Feb-25-2022,Oct-12-2021,Dec-17-2021,Nov-17-2021,
6089,411.2909479268939,262.9,336.22177,298.0,Mar-27-2022,Oct-29-2021,Jan-11-2022,Dec-04-2021,
6091,378.9009292587777,257.04,313.5775,315.0,Feb-16-2022,Oct-18-2021,Dec-13-2021,Dec-15-2021,
6093,422.8206073385497,257.53,338.43573,295.0,Mar-30-2022,Oct-16-2021,Jan-05-2022,Nov-23-2021,
6095,355.8017826218209,254.66,286.5746,315.0,Jan-22-2022,Oct-13-2021,Nov-14-2021,Dec-13-2021,
6097,413.7919628173316,260.87,340.65207,295.0,Mar-10-2022,Oct-08-2021,Dec-27-2021,Nov-12-2021,
6099,354.1411025699858,256.06,268.60507,305.0,Jan-15-2022,Oct-09-2021,Oct-21-2021,Nov-27-2021,
6101,307.4883530530468,255.92,171.64722,312.0,Dec-15-2021,Oct-24-2021,Aug-01-2021,Dec-20-2021,
6103,331.63767620364695,312.16,255.97989,327.0,Jan-01-2022,Dec-13-2021,Oct-17-2021,Dec-28-2021,
6105,341.1427741516987,253.21,270.7378,312.0,Dec-19-2021,Sep-22-2021,Oct-09-2021,Nov-20-2021,
6107,350.51779746723355,253.79,274.56335,280.0,Jan-05-2022,Sep-30-2021,Oct-21-2021,Oct-27-2021,
6109,376.23418275993873,263.24,303.83047,272.0,Feb-24-2022,Nov-03-2021,Dec-13-2021,Nov-12-2021,
6111,327.73320375741093,291.28,238.97641,269.0,Dec-05-2021,Oct-30-2021,Sep-07-2021,Oct-08-2021,
6113,339.7693843069798,243.29,254.9172,309.0,Dec-31-2021,Sep-26-2021,Oct-07-2021,Dec-01-2021,
6115,352.6817109913894,276.52,300.84772,330.0,Jan-13-2022,Oct-29-2021,Nov-22-2021,Dec-22-2021,
8001,371.22105384541095,264.31,349.25543,313.0,Feb-03-2022,Oct-19-2021,Jan-12-2022,Dec-07-2021,
8003,354.86343667896364,253.68,274.2849,271.0,Dec-31-2021,Sep-21-2021,Oct-12-2021,Oct-09-2021,
8005,358.0481069151627,240.99,275.36417,297.0,Jan-21-2022,Sep-25-2021,Oct-30-2021,Nov-21-2021,
8007,346.1374159197188,281.52,254.71257,286.0,Jan-15-2022,Nov-11-2021,Oct-15-2021,Nov-16-2021,
8009,308.3848616487501,280.31,233.06007,287.0,Dec-01-2021,Nov-03-2021,Sep-17-2021,Nov-10-2021,
8011,357.76332236361196,236.93,335.82867,220.0,Jan-12-2022,Sep-13-2021,Dec-21-2021,Aug-28-2021,
8013,370.5008111878873,252.35,291.11285,290.0,Jan-26-2022,Sep-30-2021,Nov-08-2021,Nov-07-2021,
8014,387.819128350016,260.17,347.60593,283.0,Feb-02-2022,Sep-28-2021,Dec-24-2021,Oct-21-2021,
8015,354.61663623799103,268.74,302.2811,298.0,Jan-25-2022,Oct-31-2021,Dec-04-2021,Nov-30-2021,
8017,383.2115694421408,260.11,329.9914,295.0,Feb-12-2022,Oct-12-2021,Dec-20-2021,Nov-16-2021,
8019,392.21270893939476,264.1,324.46558,295.0,Feb-07-2022,Oct-02-2021,Dec-01-2021,Nov-02-2021,
8021,361.6664138069413,266.43,334.2159,295.0,Feb-06-2022,Nov-03-2021,Jan-10-2022,Dec-02-2021,
8023,400.31713537130963,234.62,300.03967,309.0,Feb-19-2022,Sep-06-2021,Nov-11-2021,Nov-20-2021,
8025,365.3257202346993,259.9,331.8281,295.0,Jan-26-2022,Oct-12-2021,Dec-23-2021,Nov-17-2021,
8027,358.143874458659,259.62,323.46,313.0,Jan-25-2022,Oct-18-2021,Dec-21-2021,Dec-11-2021,
8029,365.9351232328585,266.07,321.44977,313.0,Jan-19-2022,Oct-12-2021,Dec-06-2021,Nov-28-2021,
8031,390.06980464000975,252.56,316.67618,316.0,Feb-19-2022,Oct-04-2021,Dec-07-2021,Dec-07-2021,
8033,375.5037542527035,259.95,347.24948,313.0,Jan-30-2022,Oct-06-2021,Jan-02-2022,Nov-29-2021,
8035,284.593251313927,286.64,240.22975,308.0,Oct-27-2021,Oct-29-2021,Sep-13-2021,Nov-20-2021,
8037,352.4985413443782,259.43,296.28003,310.0,Jan-31-2022,Oct-30-2021,Dec-06-2021,Dec-20-2021,
8039,386.0582937736472,256.89,352.09924,313.0,Feb-16-2022,Oct-09-2021,Jan-13-2022,Dec-05-2021,
8041,369.1592786437943,260.44,336.7413,313.0,Jan-25-2022,Oct-08-2021,Dec-23-2021,Nov-30-2021,
8043,338.4348047464561,268.26,273.36807,297.0,Jan-08-2022,Oct-30-2021,Nov-04-2021,Nov-28-2021,
8045,369.6601199751744,262.7,337.4589,313.0,Feb-07-2022,Oct-23-2021,Jan-06-2022,Dec-13-2021,
8047,349.27520247345825,263.89,308.86044,272.0,Jan-15-2022,Oct-21-2021,Dec-05-2021,Oct-30-2021,
8049,347.0380014325399,256.75,316.63162,295.0,Jan-16-2022,Oct-17-2021,Dec-16-2021,Nov-25-2021,
8051,320.96479614599957,300.39,247.79231,308.0,Dec-07-2021,Nov-17-2021,Sep-25-2021,Nov-25-2021,
8053,361.79955711506,259.9,307.32834,314.0,Feb-05-2022,Oct-26-2021,Dec-13-2021,Dec-20-2021,
8055,338.25058031568705,288.72,246.01457,275.0,Dec-30-2021,Nov-10-2021,Sep-29-2021,Oct-28-2021,
8057,373.8895194981994,257.82,327.059,316.0,Jan-23-2022,Sep-29-2021,Dec-08-2021,Nov-27-2021,
8059,328.1743905079626,289.07,268.7084,287.0,Dec-07-2021,Oct-29-2021,Oct-08-2021,Oct-27-2021,
8061,359.7052229555491,264.43,323.24866,313.0,Jan-26-2022,Oct-23-2021,Dec-21-2021,Dec-11-2021,
8063,304.9221052750924,239.13,236.44017,293.0,Dec-05-2021,Oct-01-2021,Sep-28-2021,Nov-24-2021,
8065,371.6347602093259,266.93,330.74063,298.0,Jan-26-2022,Oct-13-2021,Dec-16-2021,Nov-14-2021,
8067,347.6400520157325,273.73,276.4374,300.0,Jan-26-2022,Nov-13-2021,Nov-16-2021,Dec-10-2021,
8069,357.7512422342258,266.21,321.74756,319.0,Jan-19-2022,Oct-20-2021,Dec-14-2021,Dec-12-2021,
8071,386.04688469733685,242.76,306.08838,220.0,Feb-24-2022,Oct-03-2021,Dec-06-2021,Sep-11-2021,
8073,356.82104839688736,266.73,310.08084,313.0,Jan-06-2022,Oct-08-2021,Nov-21-2021,Nov-24-2021,
8075,298.57735139632183,303.86,246.9525,321.0,Nov-02-2021,Nov-07-2021,Sep-11-2021,Nov-25-2021,
8077,362.03929888416,267.37,307.09317,298.0,Jan-25-2022,Oct-22-2021,Dec-01-2021,Nov-22-2021,
8079,336.94369421975676,223.95,289.08252,201.0,Dec-29-2021,Sep-07-2021,Nov-12-2021,Aug-16-2021,
8081,339.9320725614861,247.64,281.95135,255.0,Dec-23-2021,Sep-22-2021,Oct-26-2021,Sep-30-2021,
8083,333.082954224888,248.56,282.66476,255.0,Jan-08-2022,Oct-15-2021,Nov-18-2021,Oct-22-2021,
8085,382.11513675475567,255.46,336.8077,316.0,Feb-18-2022,Oct-14-2021,Jan-03-2022,Dec-14-2021,
8087,366.79649235006053,263.04,337.4986,313.0,Jan-29-2022,Oct-18-2021,Dec-31-2021,Dec-07-2021,
8089,378.2987840166543,266.93,337.60278,330.0,Jan-26-2022,Oct-06-2021,Dec-16-2021,Dec-09-2021,
8091,336.40084270070724,271.98,238.17412,300.0,Dec-17-2021,Oct-13-2021,Sep-10-2021,Nov-11-2021,
8093,376.8668681668896,260.24,352.89862,313.0,Jan-24-2022,Sep-30-2021,Dec-31-2021,Nov-22-2021,
8095,363.4505172390689,264.95,312.8764,313.0,Feb-08-2022,Nov-01-2021,Dec-19-2021,Dec-20-2021,
8097,357.8826488450106,262.52,333.0631,290.0,Jan-19-2022,Oct-16-2021,Dec-26-2021,Nov-13-2021,
8099,357.01948046659857,264.1,308.7938,330.0,Jan-25-2022,Oct-24-2021,Dec-07-2021,Dec-29-2021,
8101,370.85917652977486,261.83,323.0946,313.0,Feb-08-2022,Oct-22-2021,Dec-23-2021,Dec-13-2021,
8103,325.5562021071272,246.73,267.2086,268.0,Dec-04-2021,Sep-16-2021,Oct-07-2021,Oct-08-2021,
8105,313.50694893110125,295.73,245.75015,308.0,Dec-11-2021,Nov-23-2021,Oct-04-2021,Dec-06-2021,
8107,373.10262797242325,260.51,351.68097,313.0,Feb-03-2022,Oct-13-2021,Jan-12-2022,Dec-05-2021,
8109,378.0601147286918,258.41,306.4881,312.0,Jan-20-2022,Sep-22-2021,Nov-09-2021,Nov-15-2021,
8111,333.5785751139519,246.18,286.16913,305.0,Dec-31-2021,Oct-05-2021,Nov-14-2021,Dec-03-2021,May-29-2021
8113,353.5565336037824,259.03,308.78152,272.0,Jan-20-2022,Oct-18-2021,Dec-06-2021,Oct-31-2021,
8115,356.92300266755046,264.79,299.81006,313.0,Jan-10-2022,Oct-10-2021,Nov-14-2021,Nov-28-2021,
8117,294.78154099680785,295.35,255.64449,321.0,Oct-29-2021,Oct-30-2021,Sep-20-2021,Nov-25-2021,
8119,315.49336294632474,294.57,227.68773,316.0,Nov-21-2021,Oct-31-2021,Aug-25-2021,Nov-22-2021,
8121,358.3515962534987,261.69,323.46,313.0,Jan-19-2022,Oct-14-2021,Dec-15-2021,Dec-05-2021,
8123,352.94786806368745,254.89,303.06442,276.0,Nov-24-2022,Aug-18-2022,Oct-06-2022,Sep-09-2022,
8125,385.5414843935389,261.08,346.65048,295.0,Feb-09-2022,Oct-08-2021,Jan-01-2022,Nov-11-2021,
9001,352.8064002730548,264.18,314.9091,272.0,Jan-07-2022,Oct-11-2021,Nov-30-2021,Oct-19-2021,
9003,362.5389569033511,270.62,295.40366,316.0,Jan-10-2022,Oct-10-2021,Nov-04-2021,Nov-25-2021,
9005,394.63153243345823,260.75,321.33463,316.0,Feb-23-2022,Oct-12-2021,Dec-12-2021,Dec-07-2021,
9007,322.3337616231847,299.81,269.7755,326.0,Nov-25-2021,Nov-02-2021,Oct-03-2021,Nov-29-2021,
9009,383.13258287610233,259.41,327.92944,313.0,Jan-25-2022,Sep-23-2021,Nov-30-2021,Nov-16-2021,
9011,375.37269074545134,279.94,279.57404,262.0,Jan-18-2022,Oct-14-2021,Oct-14-2021,Sep-27-2021,
9013,373.63152584796046,267.04,323.81396,313.0,Jan-14-2022,Sep-30-2021,Nov-25-2021,Nov-15-2021,
9015,356.4282546701069,263.93,319.49854,314.0,Jan-16-2022,Oct-15-2021,Dec-10-2021,Dec-05-2021,
10001,353.438904686155,248.29,282.59546,289.0,Jan-08-2022,Sep-25-2021,Oct-29-2021,Nov-05-2021,
10003,376.9188913236513,257.18,324.84897,313.0,Feb-24-2022,Oct-28-2021,Jan-03-2022,Dec-23-2021,
10005,340.7504076111097,257.15,296.93292,296.0,Dec-13-2021,Sep-21-2021,Oct-30-2021,Oct-30-2021,
11001,340.21830270731715,290.07,280.6715,287.0,Dec-26-2021,Nov-06-2021,Oct-27-2021,Nov-03-2021,
12001,373.2696018294187,229.19,293.8732,286.0,Dec-15-2022,Jul-24-2022,Sep-26-2022,Sep-19-2022,
12003,342.0337997067945,264.41,307.97015,272.0,Jan-03-2022,Oct-17-2021,Nov-29-2021,Oct-25-2021,
12005,375.57440774337647,267.62,333.1357,316.0,Jan-17-2022,Oct-01-2021,Dec-06-2021,Nov-19-2021,
12007,354.92730979806487,218.55,287.75848,286.0,Jan-16-2022,Sep-02-2021,Nov-10-2021,Nov-09-2021,
12009,263.29011681357974,143.52,175.46022,128.0,Sep-30-2021,Jun-02-2021,Jul-04-2021,May-18-2021,
12011,364.89791858815767,200.09,291.86246,201.0,Feb-14-2022,Sep-03-2021,Dec-03-2021,Sep-04-2021,
12013,381.08726489306355,264.62,336.65277,313.0,Jan-24-2022,Sep-29-2021,Dec-10-2021,Nov-17-2021,
12015,378.2342400011736,258.79,336.60358,313.0,Jan-20-2022,Sep-22-2021,Dec-09-2021,Nov-16-2021,
12017,371.74080816138326,256.96,327.5336,316.0,Feb-03-2022,Oct-11-2021,Dec-21-2021,Dec-10-2021,
12019,361.4564271738249,219.25,265.68204,201.0,Jan-15-2022,Aug-26-2021,Oct-11-2021,Aug-08-2021,
12021,341.7360313982591,266.55,301.27222,314.0,Dec-15-2021,Oct-01-2021,Nov-05-2021,Nov-18-2021,
12023,351.8542193382274,291.59,253.52382,312.0,Jan-11-2022,Nov-12-2021,Oct-05-2021,Dec-03-2021,
12027,305.3876205250471,288.02,245.25569,275.0,Nov-08-2021,Oct-22-2021,Sep-09-2021,Oct-09-2021,
12029,371.81550940245046,268.61,311.86957,313.0,Jan-12-2022,Oct-01-2021,Nov-13-2021,Nov-15-2021,
12031,372.31006818711296,257.4,318.90567,313.0,Feb-03-2022,Oct-11-2021,Dec-11-2021,Dec-06-2021,
12033,330.64313635980864,309.36,263.62878,328.0,Dec-06-2021,Nov-15-2021,Sep-30-2021,Dec-04-2021,
12035,335.63374554329073,279.49,228.23322,293.0,Dec-08-2021,Oct-13-2021,Aug-23-2021,Oct-27-2021,
12037,368.04795951794597,261.45,333.6416,313.0,Jan-23-2022,Oct-08-2021,Dec-19-2021,Nov-29-2021,
12039,375.2347881585262,265.6,347.48703,311.0,Dec-17-2022,Aug-29-2022,Nov-19-2022,Oct-14-2022,
12041,213.60273251110885,164.86,151.33884,169.0,Aug-08-2021,Jun-20-2021,Jun-07-2021,Jun-25-2021,
12043,379.9920301766651,267.33,349.8821,314.0,Feb-03-2022,Oct-14-2021,Jan-04-2022,Nov-30-2021,
12045,390.9618977931277,261.09,352.9133,313.0,Feb-02-2022,Sep-26-2021,Dec-26-2021,Nov-17-2021,
12047,327.17599848869537,266.61,266.8905,329.0,Dec-27-2021,Oct-27-2021,Oct-27-2021,Dec-29-2021,
12049,345.1957807426917,251.24,305.01926,276.0,Dec-20-2021,Sep-17-2021,Nov-10-2021,Oct-12-2021,
12051,354.41692828394014,257.15,311.30753,316.0,Jan-15-2022,Oct-10-2021,Dec-03-2021,Dec-08-2021,
12053,353.12491436980815,257.18,293.8566,297.0,Jan-14-2022,Oct-10-2021,Nov-15-2021,Nov-19-2021,
12055,394.651153002005,262.8,319.37738,316.0,Feb-05-2022,Sep-26-2021,Nov-22-2021,Nov-19-2021,
12057,376.4586867859329,259.84,310.022,314.0,Feb-01-2022,Oct-07-2021,Nov-27-2021,Dec-01-2021,
12059,371.24834991988854,253.44,335.4059,313.0,Jan-15-2022,Sep-19-2021,Dec-10-2021,Nov-18-2021,
12061,330.29668180344254,285.38,243.96237,275.0,Jan-01-2022,Nov-17-2021,Oct-06-2021,Nov-07-2021,
12063,379.29568927986185,235.33,292.15814,334.0,Feb-03-2022,Sep-12-2021,Nov-08-2021,Dec-20-2021,
12065,365.1370361102991,262.49,312.8764,313.0,Jan-21-2022,Oct-10-2021,Nov-29-2021,Nov-30-2021,
12067,364.33333830068426,265.76,316.62106,295.0,Dec-06-2022,Aug-29-2022,Oct-19-2022,Sep-28-2022,
12069,383.0385898048117,199.03,290.35312,201.0,Jan-24-2022,Jul-24-2021,Oct-23-2021,Jul-26-2021,
12071,334.9569153257737,288.79,277.73758,327.0,Dec-07-2021,Oct-22-2021,Oct-11-2021,Nov-30-2021,
12073,328.1508662366959,255.99,266.2638,293.0,Dec-01-2021,Sep-19-2021,Sep-30-2021,Oct-27-2021,
12075,367.5049965693825,263.84,331.27713,316.0,Jan-15-2022,Oct-03-2021,Dec-10-2021,Nov-25-2021,
12077,386.6006058490655,247.46,310.59085,314.0,Mar-22-2022,Nov-03-2021,Jan-05-2022,Jan-09-2022,
12079,327.1903631992792,268.43,250.93614,287.0,Dec-19-2021,Oct-21-2021,Oct-03-2021,Nov-09-2021,
12081,303.1201960753101,282.98,243.49492,275.0,Nov-05-2021,Oct-15-2021,Sep-06-2021,Oct-08-2021,
12083,367.2589960877223,259.89,321.2152,272.0,Jan-28-2022,Oct-12-2021,Dec-13-2021,Oct-25-2021,
12085,390.9492436335783,264.99,339.4587,298.0,Feb-21-2022,Oct-18-2021,Jan-01-2022,Nov-21-2021,
12086,381.8139776676322,255.51,339.10284,313.0,Feb-06-2022,Oct-03-2021,Dec-26-2021,Nov-30-2021,
12087,378.2527483559786,262.03,352.89862,313.0,Jan-20-2022,Sep-26-2021,Dec-25-2021,Nov-16-2021,
12089,337.3602033197735,262.37,278.24246,328.0,Dec-23-2021,Oct-09-2021,Oct-25-2021,Dec-14-2021,
12091,360.5846781743397,258.1,311.65894,295.0,Feb-06-2022,Oct-27-2021,Dec-19-2021,Dec-03-2021,
12093,382.8557033690258,251.33,314.01297,316.0,Feb-28-2022,Oct-20-2021,Dec-22-2021,Dec-24-2021,
12095,393.9209209553697,258.79,356.8196,313.0,Feb-04-2022,Sep-22-2021,Dec-29-2021,Nov-16-2021,
12097,307.3106002730108,293.49,252.93541,321.0,Nov-22-2021,Nov-08-2021,Sep-28-2021,Dec-06-2021,
12099,361.81248569065025,203.68,291.73105,201.0,Jan-31-2022,Aug-26-2021,Nov-22-2021,Aug-24-2021,
12101,366.56556604835686,259.66,332.34088,292.0,Jan-14-2022,Sep-29-2021,Dec-11-2021,Nov-01-2021,
12103,348.07899994569243,276.51,250.88094,330.0,Jan-04-2022,Oct-24-2021,Sep-28-2021,Dec-17-2021,
12105,360.62295333757766,281.06,276.57614,287.0,Jan-11-2022,Oct-24-2021,Oct-19-2021,Oct-30-2021,
12107,350.80604239726665,259.29,303.90332,295.0,Jan-19-2022,Oct-20-2021,Dec-03-2021,Nov-25-2021,
12109,382.3239279658286,263.64,337.33392,313.0,Feb-12-2022,Oct-16-2021,Dec-29-2021,Dec-05-2021,
12111,369.9139585539203,261.62,318.44296,295.0,Jan-12-2022,Sep-26-2021,Nov-22-2021,Oct-30-2021,
12113,368.47757135312787,259.46,337.458,313.0,Jan-10-2022,Sep-23-2021,Dec-10-2021,Nov-16-2021,
12115,342.1579045918497,293.24,240.29356,300.0,Dec-19-2021,Oct-31-2021,Sep-08-2021,Nov-07-2021,
12117,372.81128917989764,260.48,322.52957,295.0,Jan-27-2022,Oct-07-2021,Dec-08-2021,Nov-11-2021,
12119,373.98965963549466,269.68,308.152,298.0,Jan-18-2022,Oct-06-2021,Nov-14-2021,Nov-04-2021,
12121,373.5879365670387,265.78,311.46796,292.0,Feb-09-2022,Oct-24-2021,Dec-09-2021,Nov-20-2021,
12123,326.61383806507627,287.91,261.9903,302.0,Dec-19-2021,Nov-10-2021,Oct-15-2021,Nov-25-2021,
12125,305.5751338119179,278.27,229.42145,275.0,Dec-06-2021,Nov-09-2021,Sep-21-2021,Nov-06-2021,
12127,350.4389739321723,285.08,275.16995,329.0,Dec-23-2021,Oct-19-2021,Oct-09-2021,Dec-02-2021,
12129,341.2609166907015,259.62,318.10062,295.0,Jan-18-2022,Oct-28-2021,Dec-26-2021,Dec-03-2021,
12131,350.9195305910141,263.73,329.27905,295.0,Jan-11-2022,Oct-16-2021,Dec-21-2021,Nov-17-2021,
12133,305.16635548657416,274.18,249.50455,275.0,Nov-22-2021,Oct-22-2021,Sep-27-2021,Oct-23-2021,
13001,344.0187287258557,238.16,284.40823,286.0,Jan-05-2022,Sep-21-2021,Nov-06-2021,Nov-08-2021,
13003,346.4248956092818,264.27,308.13617,268.0,Dec-24-2021,Oct-03-2021,Nov-16-2021,Oct-07-2021,
13005,373.0643608198083,267.82,333.44635,272.0,Jan-18-2022,Oct-04-2021,Dec-09-2021,Oct-09-2021,
13007,300.3352916316988,271.91,234.1599,308.0,Nov-03-2021,Oct-05-2021,Aug-29-2021,Nov-11-2021,
13009,316.5636715651852,302.15,232.15598,269.0,Nov-20-2021,Nov-06-2021,Aug-28-2021,Oct-04-2021,
13011,341.90392969066045,271.54,245.54166,269.0,Jan-03-2022,Oct-25-2021,Sep-29-2021,Oct-23-2021,
13013,329.5728944720897,300.74,255.57149,297.0,Dec-31-2021,Dec-02-2021,Oct-18-2021,Nov-29-2021,
13015,400.3513270177121,254.78,345.1169,313.0,Mar-05-2022,Oct-10-2021,Jan-09-2022,Dec-08-2021,
13017,351.0979269742598,290.0,248.38594,269.0,Dec-28-2021,Oct-28-2021,Sep-16-2021,Oct-07-2021,
13019,364.61790771569207,256.22,301.92685,272.0,Jan-07-2022,Sep-21-2021,Nov-05-2021,Oct-07-2021,
13021,378.9173176532369,261.07,320.97208,272.0,Feb-24-2022,Oct-30-2021,Dec-28-2021,Nov-10-2021,
13023,318.11650069411235,286.04,251.39449,308.0,Nov-20-2021,Oct-19-2021,Sep-14-2021,Nov-10-2021,
13025,374.2962000603407,265.23,336.04663,283.0,Jan-16-2022,Sep-29-2021,Dec-09-2021,Oct-17-2021,
13027,309.40835999538336,298.43,234.05406,327.0,Nov-16-2021,Nov-05-2021,Sep-02-2021,Dec-04-2021,
13029,348.51916951793277,256.6,283.00415,315.0,Jan-08-2022,Oct-08-2021,Nov-04-2021,Dec-06-2021,
13031,282.83702971311186,298.03,238.50296,327.0,Nov-29-2021,Dec-15-2021,Oct-16-2021,Jan-13-2022,
13033,351.95933306378413,268.55,303.23666,298.0,Jan-19-2022,Oct-28-2021,Dec-02-2021,Nov-27-2021,
13035,319.4710434995708,301.5,253.94713,327.0,Dec-14-2021,Nov-26-2021,Oct-09-2021,Dec-22-2021,
13037,352.5882034604774,261.52,313.8284,272.0,Dec-31-2021,Oct-01-2021,Nov-22-2021,Oct-12-2021,
13039,330.3970119350615,301.4,240.06201,327.0,Dec-28-2021,Nov-29-2021,Sep-29-2021,Dec-25-2021,
13043,361.4148263128178,256.27,288.0258,276.0,Jan-16-2022,Oct-03-2021,Nov-04-2021,Oct-23-2021,
13045,350.0514481503821,261.22,296.23438,272.0,Dec-23-2021,Sep-25-2021,Oct-30-2021,Oct-06-2021,
13047,311.60262608486084,302.66,258.93918,326.0,Nov-28-2021,Nov-19-2021,Oct-06-2021,Dec-13-2021,
13049,358.3781031108446,258.43,318.08813,313.0,Jan-13-2022,Oct-05-2021,Dec-04-2021,Nov-29-2021,
13051,313.1903827874045,308.46,249.93732,327.0,Dec-13-2021,Dec-08-2021,Oct-10-2021,Dec-27-2021,
13053,323.3885200535464,320.87,259.55005,333.0,Dec-09-2021,Dec-06-2021,Oct-06-2021,Dec-19-2021,Apr-06-2021
13055,309.1826929632967,244.36,246.69766,229.0,Dec-02-2021,Sep-28-2021,Sep-30-2021,Sep-13-2021,
13057,303.29838908580064,319.74,258.5619,328.0,Nov-28-2021,Dec-14-2021,Oct-14-2021,Dec-23-2021,
13059,364.2532814875462,260.83,315.25464,314.0,Jan-24-2022,Oct-12-2021,Dec-06-2021,Dec-05-2021,
13061,314.3392603478919,276.03,223.52785,269.0,Dec-12-2021,Nov-04-2021,Sep-12-2021,Oct-28-2021,
13063,318.3001720642795,290.35,244.08716,327.0,Nov-24-2021,Oct-27-2021,Sep-11-2021,Dec-03-2021,
13065,321.69409427885796,321.66,259.55005,325.0,Dec-01-2021,Dec-01-2021,Sep-30-2021,Dec-05-2021,
13067,425.3441064086115,241.01,292.04874,225.0,Mar-13-2022,Sep-10-2021,Oct-31-2021,Aug-25-2021,
13069,355.82809227498973,264.42,302.40692,269.0,Jan-01-2022,Oct-02-2021,Nov-09-2021,Oct-07-2021,
13071,427.8923649510022,242.6,283.90683,225.0,Mar-12-2022,Sep-08-2021,Oct-19-2021,Aug-22-2021,
13073,357.123975464916,260.0,285.0393,272.0,Jan-25-2022,Oct-20-2021,Nov-14-2021,Nov-01-2021,
13075,326.5483205392783,303.31,263.2383,313.0,Dec-19-2021,Nov-26-2021,Oct-17-2021,Dec-06-2021,
13077,391.4291423590983,260.45,345.65015,313.0,Feb-02-2022,Sep-24-2021,Dec-18-2021,Nov-16-2021,
13079,327.4855471387667,280.14,251.32936,298.0,Dec-25-2021,Nov-08-2021,Oct-10-2021,Nov-26-2021,
13081,368.5786464745473,268.88,330.37943,272.0,Feb-04-2022,Oct-27-2021,Dec-28-2021,Oct-31-2021,
13083,309.70621200299325,298.24,230.41641,327.0,Nov-12-2021,Nov-01-2021,Aug-25-2021,Nov-30-2021,
13085,356.44612561198085,262.61,291.72186,292.0,Jan-09-2022,Oct-07-2021,Nov-05-2021,Nov-06-2021,
13087,306.1960028459837,318.9,247.91203,324.0,Nov-28-2021,Dec-10-2021,Sep-30-2021,Dec-16-2021,
13089,319.12416363977604,288.2,244.51591,297.0,Nov-22-2021,Oct-22-2021,Sep-08-2021,Oct-31-2021,
13091,324.23599399453894,268.28,228.24539,300.0,Dec-11-2021,Oct-16-2021,Sep-06-2021,Nov-17-2021,
13093,446.1955719781455,239.12,281.2805,225.0,Mar-30-2022,Sep-04-2021,Oct-16-2021,Aug-21-2021,
13095,337.9845158013063,314.64,257.0081,331.0,Dec-18-2021,Nov-25-2021,Sep-29-2021,Dec-12-2021,
13097,363.40495000385505,269.39,282.077,303.0,Feb-08-2022,Nov-06-2021,Nov-19-2021,Dec-10-2021,
13099,321.0330207976292,293.04,269.87595,286.0,Dec-20-2021,Nov-22-2021,Oct-29-2021,Nov-15-2021,
13101,351.55683391617504,252.46,278.41138,305.0,Dec-25-2021,Sep-17-2021,Oct-13-2021,Nov-09-2021,
13103,295.3454517229934,324.0,263.0079,328.0,Nov-05-2021,Dec-04-2021,Oct-04-2021,Dec-08-2021,
13105,314.17034908011925,280.7,253.2722,251.0,Oct-17-2022,Sep-13-2022,Aug-17-2022,Aug-15-2022,
13107,333.8712303849141,307.17,241.19423,331.0,Dec-13-2021,Nov-17-2021,Sep-12-2021,Dec-11-2021,
13109,344.2561051510858,265.67,272.52194,312.0,Dec-17-2021,Sep-29-2021,Oct-06-2021,Nov-15-2021,
13111,324.96380717579814,282.14,262.21817,269.0,Nov-27-2021,Oct-16-2021,Sep-26-2021,Oct-03-2021,
13113,327.8121763455671,263.02,235.26733,251.0,Dec-01-2021,Sep-28-2021,Aug-31-2021,Sep-16-2021,
13115,341.08055519635406,258.39,274.1034,292.0,Dec-22-2021,Sep-30-2021,Oct-16-2021,Nov-03-2021,
13117,328.0794777420578,253.83,245.86967,315.0,Dec-02-2021,Sep-18-2021,Sep-10-2021,Nov-19-2021,
13119,312.4985306995047,309.11,233.0825,327.0,Nov-17-2021,Nov-14-2021,Aug-30-2021,Dec-02-2021,
13121,308.3643138213122,279.78,226.74815,269.0,Nov-17-2021,Oct-19-2021,Aug-27-2021,Oct-09-2021,
13123,353.1683691273459,250.55,277.2176,310.0,Dec-29-2021,Sep-17-2021,Oct-14-2021,Nov-16-2021,
13125,304.8695000620303,302.59,250.8396,327.0,Nov-21-2021,Nov-19-2021,Sep-28-2021,Dec-14-2021,
13127,280.3308798900548,296.96,254.50594,326.0,Oct-19-2021,Nov-04-2021,Sep-23-2021,Dec-04-2021,
13129,360.2210074472905,258.77,289.5197,272.0,Jan-04-2022,Sep-24-2021,Oct-25-2021,Oct-08-2021,
13131,268.6237648568413,238.11,222.9564,321.0,Oct-14-2021,Sep-14-2021,Aug-29-2021,Dec-06-2021,
13133,305.10519854082656,286.13,242.58992,328.0,Nov-19-2021,Oct-31-2021,Sep-17-2021,Dec-12-2021,
13135,361.81901166025807,255.91,290.80002,272.0,Jan-05-2022,Sep-21-2021,Oct-26-2021,Oct-08-2021,
13137,377.7004196450868,262.36,334.5615,313.0,Jan-19-2022,Sep-26-2021,Dec-07-2021,Nov-16-2021,
13139,366.41762563367087,264.1,323.938,314.0,Feb-05-2022,Oct-26-2021,Dec-24-2021,Dec-15-2021,
